Conference,Year,"Panel, Keynote, Captstone, Demo, Poster, ...","Paper type: C=conference paper, T = TVCG journal paper, M=miscellaneous (capstone, keynote, VAST challenge, panel, poster, ...)",Author Names,Author IDs,IEEE Xplore Number Guessed,Deduped author names,filename,References,
VAST,2011,X,M,"Banfi, N.;Dudas, L.;Fekete, Z.;Gobolos-Szabo, J.;Lukacs, A.;Nagy, A.;Szabo, A.;Szabo, Z.;Szucs, G.",38233559000;38242805600;37681667500;38233559600;37682650700;38235266600;38242541600;38242778300;38232133700,,"Banfi, N.;Dudas, L.;Fekete, Z.;Gobolos-Szabo, J.;Lukacs, A.;Nagy, A.;Szabo, A.;Szabo, Z.;Szucs, G.",,,
VAST,2011,X,M,"ap Cenydd, L.;Walker, R.;Pop, S.;Miles, H.;Hughes, C.;Teahan, W.;Roberts, J.C.",37589811000;37596627100;37588391300;38235916900;38170583200;37282659000;37278794800,,"ap Cenydd, L.;Walker, R.;Pop, S.;Miles, H.;Hughes, C.;Teahan, W.;Roberts, J.C.",,,
VAST,2011,X,M,"Bauer, J.;Thelen, S.;Ebert, A.",38238582800;37646534700;37282550400,,"Bauer, J.;Thelen, S.;Ebert, A.",,,
VAST,2011,X,M,"Crouser, R.J.;Freeman, J.G.;Chang, R.",38229914800;38239232000;38236988200,,"Crouser, R.J.;Freeman, J.G.;Chang, R.",,,
VAST,2011,X,M,"Piringer, H.;Buchetics, M.",37282562500;38233558900,,"Piringer, H.;Buchetics, M.",,,
VAST,2011,X,M,"Jingjing Liu;Brown, E.T.;Chang, R.",38239756300;38237586900;38236983500,,"Jingjing Liu;Brown, E.T.;Chang, R.",,,
VAST,2011,,C,"Andrienko, G.;Andrienko, N.;Hurter, C.;Rinzivillo, S.;Wrobel, S.",37283047100;37283047700;38017336200;37670571400;37668062300,,"Andrienko, G.;Andrienko, N.;Hurter, C.;Rinzivillo, S.;Wrobel, S.",andrienk_vast_11,5332593;5290707,
VAST,2011,,C,"Sharara, H.;Sopan, A.;Namata, G.;Getoor, L.;Singh, L.",37714206000;37546693400;38072149500;37829614900;37691176100,,"Sharara, H.;Sopan, A.;Namata, G.;Getoor, L.;Singh, L.",sharara_vast_11,4015419;5652398;5652910;4035746;5652443;4376154,
VAST,2011,X,M,"Giacobe, N.A.;Sen Xu",37595223800;38235993300,,"Giacobe, N.A.;Sen Xu",,,
VAST,2011,,C,"May, T.;Bannach, A.;Davey, J.;Ruppert, T.;Kohlhammer, J.",37603783600;38233628300;37603822500;37593423500;37449689200,,"May, T.;Bannach, A.;Davey, J.;Ruppert, T.;Kohlhammer, J.",may_vast_11,5652392;1249006;5290704;4658123,
VAST,2011,X,M,"Harrison, L.;Wenwen Dou;Aidong Lu;Ribarsky, W.;Xiaoyu Wang",37546111900;37606064200;37545504600;37300425000;37601069300,,"Harrison, L.;Wenwen Dou;Aidong Lu;Ribarsky, W.;Xiaoyu Wang",,,
VAST,2011,,C,"Ziemkiewicz, C.;Crouser, R.J.;Yauilla, A.R.;Su, S.L.;Ribarsky, W.;Chang, R.",37548028800;38229914800;38233580400;38240721700;37300425000;37592409400,,"Ziemkiewicz, C.;Crouser, R.J.;Yauilla, A.R.;Su, S.L.;Ribarsky, W.;Chang, R.",ziemkiew_vast_11,5653587;4658138;4658127,
VAST,2011,X,M,"Canfield, C.M.;Sheffield, D.",38236119900;38082608400,,"Canfield, C.M.;Sheffield, D.",,,
VAST,2011,,C,"Migut, M.A.;van Gemert, J.C.;Worring, M.",37589528300;37340470100;37267865600,,"Migut, M.;van Gemert, J.C.;Worring, M.",migut_vast_11,4376144;5290720;5290745;5652398;346302;729568;885086,
VAST,2011,,C,"Bremm, S.;von Landesberger, T.;Hess, M.;Schreck, T.;Weil, P.;Hamacherk, K.",37586274500;37586276100;38236436100;37282557600;38242125000;37844908000,,"Bremm, S.;von Landesberger, T.;Hess, M.;Schreck, T.;Weil, P.;Hamacherk, K.",bremm_vast_11,4658125;5290691;5333893;4376152,
VAST,2011,X,M,"Braunstein, E.;Gorg, C.;Zhicheng Liu;Stasko, J.",38235560700;38263959200;37592993600;37267736900,,"Braunstein, E.;Gorg, C.;Zhicheng Liu;Stasko, J.",,,
VAST,2011,X,M,"Peca, I.;Zhi, H.;Vrotsou, K.;Andrienko, N.;Andrienko, G.",38233565500;38242822400;37939017400;37283047700;37283047100,,"Peca, I.;Zhi, H.;Vrotsou, K.;Andrienko, N.;Andrienko, G.",,,
VAST,2011,X,M,"Boone, K.;Swing, E.",38239847300;37374975000,,"Boone, K.;Swing, E.",,,
VAST,2011,X,M,"Chen, Y.V.;Qian, Z.C.;Li Zhang",38241087200;38238364000;38240128900,,"Chen, Y.V.;Qian, Z.C.;Li Zhang",,,
VAST,2011,,C,"Zhicheng Liu;Navathe, S.B.;Stasko, J.T.",37592993600;37284924800;37267736900,,"Zhicheng Liu;Navathe, S.B.;Stasko, J.",liu_vast_11,4015419;5613437;4376154;4015424;5652520;885086;4389006,
VAST,2011,,C,"Endert, A.;Chao Han;Maiti, D.;House, L.;Leman, S.;North, C.",37681759500;38238038000;38232394400;38241765600;38236156800;37419565900,,"Endert, A.;Chao Han;Maiti, D.;House, L.;Leman, S.;North, C.",endert_vast_11,,
VAST,2011,,C,"Fekete, J.;Hemery, P.;Baudel, T.;Wood, J.",37407972900;38072289200;38233516200;37399045100,,"Fekete, J.;Hemery, P.;Baudel, T.;Wood, J.",fekete_vast_11,1382904;5290752;5290720;4015439;5613445;1382905;729560;1173148,
VAST,2011,,C,"Heer, J.;Perer, A.",37550791300;37294938400,,"Heer, J.;Perer, A.",heer_vast_11,5613453;5290720;4015439;4376154;4015424;4035752;885086,
VAST,2011,,C,"Wenwen Dou;Xiaoyu Wang;Chang, R.;Ribarsky, W.",37606064200;38241251900;37592409400;37300425000,,"Wenwen Dou;Xiaoyu Wang;Chang, R.;Ribarsky, W.",dou_vast_11,5652931;5333428;5613439;5652940;5290725;885098,
VAST,2011,,C,"Albuquerque, G.;Eisemann, M.;Magnor, M.",37603943800;37546817000;37273816400,,"Albuquerque, G.;Eisemann, M.;Magnor, M.",albuquer_vast_11,1532142;5652433;4035766;5332628;5613439;5290704,
VAST,2011,X,M,"Rothenberger, S.D.;Wenskovitch, J.E.;Marai, G.E.",37317865100;38233577000;37937697100,,"Rothenberger, S.D.;Wenskovitch, J.E.;Marai, G.E.",,,
VAST,2011,,C,"Zhenyu Guo;Ward, M.O.;Rundensteiner, E.A.;Ruiz, C.",37668783300;37268441700;37279217900;37413757400,,"Zhenyu Guo;Ward, M.O.;Rundensteiner, E.A.;Ruiz, C.",guo_vast_11,1532821;4677368;5652460;5332611;1382893;5333431,
VAST,2011,X,M,"Pinaud, B.;Dubois, J.;Melancon, G.",37396011000;38269861900;37283186100,,"Pinaud, B.;Dubois, J.;Melancon, G.",,,
VAST,2011,X,M,"Bowman, I.;Joshi, S.H.;Van Horn, J.D.",37603001800;37288595800;38266955400,,"Bowman, I.;Joshi, S.H.;Van Horn, J.D.",,,
VAST,2011,X,M,"Cottam, J.A.;Lumsdaine, A.",37546825800;,,"Cottam, J.A.;Lumsdaine, A.",,,
VAST,2011,,C,"Shi, L.;Qi Liao;Yuan He;Rui Li;Striegel, A.;Zhong Su",37287511900;37543450800;37398853200;38240137400;37298955400;37588016000,,"Shi, L.;Qi Liao;Yuan He;Rui Li;Striegel, A.;Zhong Su",shi_vast_11,5290694;5333880;1532126;1382886;5652910,
VAST,2011,X,M,"Bosch, H.;Thom, D.;Worner, M.;Koch, S.;Puttmann, E.;Jackle, D.;Ertl, T.",37683989300;38233559700;37667957300;37593029700;38233561200;38233561600;37268023800,,"Bosch, H.;Thom, D.;Worner, M.;Koch, S.;Puttmann, E.;Jackle, D.;Ertl, T.",,,
VAST,2011,,C,"MacEachren, A.M.;Jaiswal, A.;Robinson, A.C.;Pezanowski, S.;Savelyev, A.;Mitra, P.;Zhang, X.;Blanford, J.",37374699000;37966902300;37829187900;38233564100;38237834200;37286730000;38239991000;38242393000,,"MacEachren, A.M.;Jaiswal, A.;Robinson, A.;Pezanowski, S.;Savelyev, A.;Mitra, P.;Zhang, X.;Blanford, J.",maceachr_vast_11,5652478;4388994;5613451;1532134;5652922,
VAST,2011,,C,"Yang Chen;Alsakran, J.;Barlowe, S.;Jing Yang;Ye Zhao",37600587200;37846905500;37591128900;37292632600;37277701200,,"Yang Chen;Alsakran, J.;Barlowe, S.;Jing Yang;Ye Zhao",chen_vast_11,4376134;5333023;4376131;5652879;4677358;5652932;4389011;4677365;4015424;5652885,
VAST,2011,X,M,"Gomez, J.A.G.;Buck-Coleman, A.;Plaisant, C.;Shneiderman, B.",38237955600;38233542700;37283026800;37283016400,,"Gomez, J.A.G.;Buck-Coleman, A.;Plaisant, C.;Shneiderman, B.",,,
VAST,2011,X,M,"Anand, A.;Wilkinson, L.;Tuan Nhon Dang",37548165700;37560536200;37606167900,,"Anand, A.;Wilkinson, L.;Tuan Nhon Dang",,,
VAST,2011,,C,"He Liu;Yuan Gao;Lu Lu;Siyuan Liu;Huamin Qu;Ni, L.M.",;;38240091500;;37272637300;38236797100,,"He Liu;Yuan Gao;Lu Lu;Siyuan Liu;Huamin Qu;Ni, L.M.",lui2_vast_11,1382887;4677356;4658126;4376138;4376137;4015427;5332593;4376139;5290707;5613424,
VAST,2011,,C,"Bum chul Kwon;Fisher, B.;Ji Soo Yi",38235486800;37267458000;38238292000,,"Bum Chul Kwon;Fisher, B.;Ji Soo Yi",kwon_vast_11,1382902;4389006;5613431;5333878;5613452;4658127;1382884;4376144;5613437;4035759;4658138;4658124;4376143;4677361;4376132;4376133,
VAST,2011,X,M,"Dillingham, I.;Dykes, J.;Wood, J.",38233564700;37605079900;37399045100,,"Dillingham, I.;Dykes, J.;Wood, J.",,,
VAST,2011,,C,"Afzal, S.;Maciejewski, R.;Ebert, D.S.",38482841300;37396008400;37282598900,,"Afzal, S.;Maciejewski, R.;Ebert, D.S.",afzal_vast_11,4658129;4376133;398857;5333020;5613487;5613488;5613450;5290711;5613486;4035741;885086,
VAST,2011,X,M,"Bertini, E.;Buchmuller, J.;Fischer, F.;Huber, S.;Lindemeier, T.;Maass, F.;Mansmann, F.;Ramm, T.;Regenscheit, M.;Rohrdantz, C.;Scheible, C.;Schreck, T.;Sellien, S.;Stoffel, F.;Tautzenberger, M.;Zieker, M.;Keim, D.A.",37283307700;38233607000;38242836400;38242146100;38233610100;38233609600;37392086200;38233608600;38233605200;37601356700;38233604500;37282557600;38233604000;38233603600;38233606900;38233606500;37283138700,,"Bertini, E.;Buchmuller, J.;Fischer, F.;Huber, S.;Lindemeier, T.;Maass, F.;Mansmann, F.;Ramm, T.;Regenscheit, M.;Rohrdantz, C.;Scheible, C.;Schreck, T.;Sellien, S.;Stoffel, F.;Tautzenberger, M.;Zieker, M.;Keim, D.A.",,,
VAST,2011,X,M,"Ming Hao;Rohrdantz, C.;Janetzko, H.;Dayal, U.;Keim, D.A.;Haug, L.;Mei-Chun Hsu",37274264300;37601356700;37594026300;37275646700;37283138700;37681663300;38237585200,,"Ming Hao;Rohrdantz, C.;Janetzko, H.;Dayal, U.;Keim, D.A.;Haug, L.;Mei-Chun Hsu",,,
VAST,2011,,C,"Perer, A.;Guy, I.;Uziel, E.;Ronen, I.;Jacovi, M.",37294938400;37826398500;38233626100;38232518800;37990793800,,"Perer, A.;Guy, I.;Uziel, E.;Ronen, I.;Jacovi, M.",perer_vast_11,4015419;4376154;4035752;1532126;4015424,
VAST,2011,X,M,"Lemieux, V.;Endicott-Popovsky, B.;Eckler, K.;Dang, T.;Jansen, A.",38233540100;38198370000;38242758000;38242773100;37990064400,,"Lemieux, V.;Endicott-Popovsky, B.;Eckler, K.;Dang, T.;Jansen, A.",,,
InfoVis,2010,,T,"Forbes, A.G.;Hollerer, T.;Legrady, G.",38180697500;37265602700;37590949900,,"Forbes, A.;Hollerer, T.;Legrady, G.",forbes_infovis_10,1382905;567746_1;636761;5290695,
InfoVis,2010,,T,"Dork, M.;Gruen, D.;Williamson, C.;Carpendale, S.",37590950400;37603901200;37276124700;38268267300,,"Dork, M.;Gruen, D.;Williamson, C.;Carpendale, S.",doerk_infovis_10,5333443;4376134;4658136;4658131;1532133;1249028;4677364;5333437,
InfoVis,2010,,T,"Talbot, J.;Lin, S.;Hanrahan, P.",37604514900;37594968800;37349803800,,"Talbot, J.;Lin, S.;Hanrahan, P.",talbot_infovis_10,,
InfoVis,2010,,T,"Lex, A.;Streit, M.;Partl, C.;Kashofer, K.;Schmalstieg, D.",37395933400;37403918900;37591066400;37591065600;37297103800,,"Lex, A.;Streit, M.;Partl, C.;Kashofer, K.;Schmalstieg, D.",lex_infovis_10,568118;146402;4015425;4376153;4376152;5290692;885086,
InfoVis,2010,,T,"Heer, J.;Bostock, M.",37550791300;37591067400,,"Heer, J.;Bostock, M.",heer_infovis_10,5290720;4015439;1382904;4376131;5290702;235219;5290718;5290719;4376146;1382905;885086,
InfoVis,2010,,T,"Hoi Ying Tsang;Tory, M.;Swindells, C.",37605057400;37275861300;37267462600,,"Hoi Ying Tsang;Tory, M.;Swindells, C.",tsang_infovis_10,5290698;5290701;4658133,
InfoVis,2010,,T,"Borgo, R.;Proctor, K.;Chen, M.;Janicke, H.;Murray, T.;Thornton, I.M.",37591074800;37591072200;37280982800;37393638200;37274098800;37591073500,,"Borgo, R.;Proctor, K.;Chen, M.;Jänicke, H.;Murray, T.;Thornton, I.M.",borgo_infovis_10,480803,
InfoVis,2010,,T,"Nan Cao;Jimeng Sun;Yu-Ru Lin;Gotz, D.;Shixia Liu;Huamin Qu",37604309600;37281417100;37598450200;37601397400;37406039100;37272637300,,"Nan Cao;Jimeng Sun;Yu-Ru Lin;Gotz, D.;Shixia Liu;Huamin Qu",cao_infovis_10,4015419;5333443;885098;5290725;4658140;4658133;5290723;5290722;1532126;4015432;4015425;745302;5290726;528686;4015423,
InfoVis,2010,,T,"Bezerianos, A.;Dragicevic, P.;Fekete, J.;Juhee Bae;Watson, B.",37413699200;37590932700;37407972900;37595934400;37356872100,,"Bezerianos, A.;Dragicevic, P.;Fekete, J.;Juhee Bae;Watson, B.",bezerian_infovis_10,1173156;1532124,
InfoVis,2010,,T,"Wickham, H.;Cook, D.;Hofmann, H.;Buja, Andreas",37591246300;37358631700;37592793000;37591245700,,"Wickham, H.;Cook, D.;Hofmann, H.;Buja, Andreas",wickham_infovis_10,4376131,
InfoVis,2010,,T,"Javed, W.;McDonnel, B.;Elmqvist, N.",37399152800;37590945700;37295438200,,"Javed, W.;McDonnel, B.;Elmqvist, N.",javed_infovis_10,4658136;4376151;4376143;801851;4658146;1532144,
InfoVis,2010,,T,"O'Brien, T.M.;Ritz, A.M.;Raphael, B.J.;Laidlaw, D.H.",37587217600;37591075900;37271723100;37275712600,,"O'Brien, T.M.;Ritz, A.M.;Raphael, B.J.;Laidlaw, D.H.",obrian_infovis_10,5290720;5290692,
InfoVis,2010,,T,"Grammel, Lars;Tory, M.;Storey, M.",37322138200;37275861300;37268043300,,"Grammel, L.;Tory, M.;Storey, M.",grammel_infovis_10,4376144;4015420;4376134;5333878;4658124;4035745;4376131;4677358;4677365;4376143;1532136;729560;4376133;885086;963289;885092;4658129,
InfoVis,2010,,T,"Ziemkiewicz, C.;Kosara, R.",37548028800;37282563400,,"Ziemkiewicz, C.;Kosara, R.",ziemkiew_infovis_10,4658146,
InfoVis,2010,,T,Kyle Koh;Bongshin Lee;Bohyoung Kim;Jinwook Seo,37587908000;37293389400;37594632900;37422552700,,"Koh, K.;Bongshin Lee;Bohyoung Kim;Jinwook Seo",koh_infovis_10,4376134;4376144;5290722;5333443;1249031,
InfoVis,2010,,T,"Feng, D.;Kwock, L.;Yueh Lee;Taylor, R.M.",37593630400;37590983500;37600714800;38183525100,,"Feng, D.;Kwock, L.;Yueh Lee;Taylor, R.M.",feng_infovis_10,4658159;963286;4658166;5290705;1173145;5290770;809866;5290731;4015444;1382892;346302;4658123;5290765,
InfoVis,2010,,T,"Zhicheng Liu;Stasko, J.T.",37592993600;37267736900,,"Zhicheng Liu;Stasko, J.",liu_infovis_10,5290711;4658147;963289;5290700;4376144;5290708;4658124;4658138;4658127;4677365,
InfoVis,2010,,T,"Meyer, M.;Munzner, T.;DePace, A.;Pfister, H.",37564728700;37349490300;37590943800;37275698100,,"Meyer, M.;Munzner, T.;DePace, A.;Pfister, H.",meyer_infovis_10,4015439;4376151;4376132;5290692,
InfoVis,2010,,T,"Segel, E.;Heer, J.",37590964100;37550791300,,"Segel, E.;Heer, J.",segal_infovis_10,4376131;4376146;4658129;4388992,
InfoVis,2010,,T,"Speckmann, B.;Verbeek, K.",37591266000;37591265900,,"Speckmann, B.;Verbeek, K.",speckman_infovis_10,1382888;4658149,
InfoVis,2010,,T,"Yingcai Wu;Furu Wei;Shixia Liu;Au, N.;Weiwei Cui;Hong Zhou;Huamin Qu",37407308300;37396839900;37406039100;37590967500;37391623900;37405368200;37272637300,,"Yingcai Wu;Furu Wei;Shixia Liu;Au, N.;Weiwei Cui;Hong Zhou;Huamin Qu",wu_infovis_10,4035748;5290722;5332611;4658130;5333919;1173151,
InfoVis,2010,,T,"Dasgupta, A.;Kosara, R.",37593202500;37282563400,,"Dasgupta, A.;Kosara, R.",dasgupta_infovis_10,1532142;4015422;146402;4035766;5332628;1532136;729568;636793,
InfoVis,2010,,T,"Tuttle, C.;Nonato, L.G.;Silva, C.T.",37605477900;37590974800;37275249200,,"Tuttle, C.;Nonato, L.G.;Silva, C.T.",tuttle_infovis_10,4658143;4658145;1532124;1249004;175815;1173152;1173148;636718,
InfoVis,2010,,T,"Kong, N.;Heer, J.;Agrawala, M.",37599492800;37550791300;37282718200,,"Kong, N.;Heer, J.;Agrawala, M.",kong_infovis_10,885091;1532145;1382885;1532144;4376151;963283;963290;4658138;801860;1173153,
InfoVis,2010,,T,"Dykes, J.;Wood, J.;Slingsby, A.",37605079900;37399045100;37590960700,,"Dykes, J.;Wood, J.;Slingsby, A.",dykes_infovis_10,4376139;4658149;4376146;4015427;885095;4376132;5290702,
InfoVis,2010,,T,"Kincaid, R.",37587984100,,"Kincaid, R.",kincaid_infovis_10,5333895,
InfoVis,2010,,T,"Bongshin Lee;Riche, N.H.;Karlson, A.K.;Carpendale, S.",37293389400;37590950700;37590950600;37285000100,,"Bongshin Lee;Riche, N.H.;Karlson, A.;Carpendale, S.",lee_infovis_10,5290722;1532122;4376132,
InfoVis,2010,,T,"Tuan Nhon Dang;Wilkinson, L.;Anand, A.",38480805100;37560536200;,,"Tuan Nhon Dang;Wilkinson, L.;Anand, A.",dang_infovis_10,1532139;1532138;5290770;528685;175815;1532122;1382894;885098,
InfoVis,2010,,T,"Viau, C.;McGuffin, M.J.;Chiricota, Y.;Jurisica, I.",37590930300;37403234300;37282997400;37353445900,,"Viau, C.;McGuffin, M.J.;Chiricota, Y.;Jurisica, I.",viau_infovis_10,5290697;1532142;4376168;5290705;5332586;1532141;4015436;1382901;4376140;1249011;4658123,
InfoVis,2010,,T,"Baur, D.;Seiffert, F.;Sedlmair, M.;Boring, S.",37590949400;37590946700;37590945600;37299647500,,"Baur, D.;Seiffert, F.;Sedlmair, M.;Boring, S.",baur_infovis_10,4658136;4376134;963273;1173155;801851;4035762,
InfoVis,2010,,T,"Diehl, S.;Beck, F.;Burch, M.",37275546500;37586060300;37586953400,,"Diehl, S.;Beck, F.;Burch, M.",diehl_infovis_10,1382885;963291;663916;963291,
InfoVis,2010,,T,"Riche, N.H.;Dwyer, T.",37590950700;38359965100,,"Riche, N.H.;Dwyer, T.",riche_infovis_10,4658148;4376154;1532126;4658145;5290706;4015435;4015416;4658142;4015424;398863;4658123,
InfoVis,2010,,T,"Pham, T.;Hess, R.;Ju, C.;Zhang, E.;Metoyer, R.",37589653500;37592340500;37593037400;37398562200;37375030300,,"Pham, T.;Hess, R.;Ju, C.;Zhang, E.;Metoyer, R.",pham_infovis_10,146402;146386;1382895;636793;1173157;175815;809866;1382894,
InfoVis,2010,,T,"Jänicke, S.;Heine, C.;Hellmuth, M.;Stadler, P.F.;Scheuermann, G.",38243241100;37410427900;37590949800;37271818100;,,"JÃ¤nicke, S.;Heine, C.;Hellmuth, M.;Stadler, P.F.;Scheuermann, G.",jaenicke_infovis_10,4376155,
InfoVis,2010,,T,"Fisher, D.;Drucker, Steven M.;Fernandez, R.;Ruble, S.",37542391000;37585786500;37603822300;37591246900,,"Fisher, D.;Drucker, S.;Fernandez, R.;Ruble, S.",fisher_infovis_10,1382904;5290715;4658131;5290720;4376131;885086,
SciVis,2010,,T,"Jian Cui;Rosen, P.;Popescu, V.;Hoffmann, C.",37593526600;37398611400;38263883000;38261061100,,"Jian Cui;Rosen, P.;Popescu, V.;Hoffmann, C.",cui_vis_10,4658162;1372240;4015467;4015475;1249008;4015450,
SciVis,2010,,T,"Roman, P.;Lazarov, M.;Majumder, A.",37605184700;37541336800;38477161700,,"Roman, P.;Lazarov, M.;Majumder, A.",roman_vis_10,4015470;4376163;1183793;5290744,
SciVis,2010,,T,Lijie Xu;Teng-Yok Lee;Han-Wei Shen,37598369700;37403060100;37279493500,,Lijie Xu;Teng-Yok Lee;Han-Wei Shen,xu_vis_10,4658159;4376173;4376165;4015449;4015453;1532832;1532831;4658174;885690;1532833;4376210;1183785,
SciVis,2010,,T,"Chen, M.;Jänicke, H.",37280982800;,,"Chen, M.;JÃ¤nicke, H.",chen_vis_10,4376165;1532781;4015449;559213;1532834;885096;4376144;4015461;1382903;4376143;4658174;4658127;636792;1532833;885092;146375;1183785,
SciVis,2010,,T,"Sanderson, A.;Guoning Chen;Tricoche, X.;Pugmire, D.;Kruger, S.;Breslau, J.",37283733200;37596533600;37282575100;37394779900;37411319500;37591115800,,"Sanderson, A.;Guoning Chen;Tricoche, X.;Pugmire, D.;Kruger, S.;Breslau, J.",sanderson_vis_10,1532842;964507;1250376;663858,
SciVis,2010,,T,"Kok, P.;Baiker, M.;Hendriks, E.A.;Post, F.H.;Dijkstra, J.;Lowik, C.W.G.M.;Lelieveldt, B.P.F.;Botha, C.P.",37604050900;37294120400;37270169100;37295045800;37294125100;37294126000;37294130400;37373834100,,"Kok, P.;Baiker, M.;Hendriks, E.A.;Post, F.H.;Dijkstra, J.;Lowik, C.W.G.M.;Lelieveldt, B.P.F.;Botha, C.P.",kok_vis_10,5290768;1183754;1250400;4015467;4658165,
SciVis,2010,,T,"Brivio, P.;Tarini, M.;Cignoni, P.",37586785100;37591264000;37265783400,,"Brivio, P.;Tarini, M.;Cignoni, P.",brivio_vis_10,,
SciVis,2010,,T,"Bendich, P.;Edelsbrunner, H.;Kerber, M.",37590978100;37282291100;37605935300,,"Bendich, P.;Edelsbrunner, H.;Kerber, M.",bendich_vis_10,663875,
SciVis,2010,,T,"Ament, M.;Weiskopf, D.;Carr, H.",37393968500;37268045000;37282624500,,"Ament, M.;Weiskopf, D.;Carr, H.",ament_vis_10,745713;663886;1372176;480789;1183762;5290780;4015502;4658152;885683;1532808;4658188;1250384;5290775;480807,
SciVis,2010,,T,"Lehmann, D.J.;Theisel, H.",37601992200;37266875400,,"Lehmann, D.J.;Theisel, H.",lehmann_vis_10,4015490;4658159;809896;1532851;5290770,
SciVis,2010,,T,"Hosssain, Z.;Moller, T.",;37275858700,,"Hosssain, Z.;Moller, T.",hossain_vis_10,1183766;1250414;1372235;964516,
SciVis,2010,,T,"Fraedrich, R.;Auer, S.;Westermann, R.",37590979700;37411079300;37444424000,,"Fraedrich, R.;Auer, S.;Westermann, R.",fraedric_vis_10,1250404;4658172;235223;1250404;1250384;4376206;5290736;4376164;1372217,
SciVis,2010,,T,"Karpenko, O.;Li, W.;Mitra, N.;Agrawala, M.",37603800800;37597594400;37591261000;37282718200,,"Karpenko, O.;Li, W.;Mitra, N.;Agrawala, M.",karpenko_vis_10,4015467;1250400;1532856,
SciVis,2010,,T,"Saad, A.;Hamarneh, G.;Moller, T.",37405565700;37294023500;37275858700,,"Saad, A.;Hamarneh, G.;Moller, T.",saad_vis_10,5290762;1532807;1250414;4376198,
SciVis,2010,,T,"van Pelt, R.;Olivan Bescos, J.;Breeuwer, M.;Clough, R.E.;Groller, E.;ter Haar Romenij, B.;Vilanova, A.",37390973400;37591606800;37374875300;37603313200;37284271200;;37282551500,,"van Pelt, R.;Olivan Bescos, J.;Breeuwer, M.;Clough, R.E.;Groller, E.;ter Haar Romenij, B.;Vilanova, A.",vanpelt_vis_10,4015467;5290742,
SciVis,2010,,T,Byeonghun Lee;Jihye Yun;Jinwook Seo;Byonghyo Shim;Yeong Gil Shin;Bohyoung Kim,37600709600;37599808200;37422552700;37277951300;37366743500;37594632900,,Byeonghun Lee;Jihye Yun;Jinwook Seo;Byonghyo Shim;Yeong Gil Shin;Bohyoung Kim,lee_vis_10,346331;1372173;1532810;5290775;1250384,
SciVis,2010,,T,"Garth, C.;Joy, K.I.",37282573700;37267811400,,"Garth, C.;Joy, K.I.",garth_vis_10,4658155;4658156;1532795;5290737,
SciVis,2010,,T,"Lingyun Yu;Svetachov, P.;Isenberg, P.;Everts, M.H.;Isenberg, T.",37593898200;37591151000;37591317800;37591149600;37297057400,,"Lingyun Yu;Svetachov, P.;Isenberg, P.;Everts, M.H.;Isenberg, T.",yu_vis_10,1532778;4376144;1372220,
SciVis,2010,,T,"Alim, U.;Moller, T.;Condat, L.",37402559800;37275858700;37294569700,,"Alim, U.;Moller, T.;Condat, L.",alim_vis_10,964498;346331;663848;1372174,
SciVis,2010,,T,"Born, S.;Wiebel, A.;Friedrich, J.;Scheuermann, G.;Bartz, D.",37590924500;37565763400;37587961900;37282574800;37448237300,,"Born, S.;Wiebel, A.;Friedrich, J.;Scheuermann, G.;Bartz, D.",born_vis_10,146395;5290738;4376157;1532857;809905;4658156;5290742;964506;1532858;1532855;4658177;1372196;1250376,
SciVis,2010,,T,"Won-Ki Jeong;Schneider, J.;Turney, S.G.;Faulkner-Jones, B.E.;Meyer, D.;Westermann, R.;Reid, R.C.;Lichtman, J.;Pfister, H.",37268212100;37560044500;37591057300;37592056800;37605382600;37444424000;37391007300;37294231800;37275698100,,"Won-Ki Jeong;Schneider, J.;Turney, S.G.;Faulkner-Jones, B.E.;Meyer, D.;Westermann, R.;Reid, R.C.;Lichtman, J.;Pfister, H.",jeong_vis_10,346321;1183757;964541_06;4376192;480809;964531;480812;1250385,
SciVis,2010,,T,"Ferstl, F.;Burger, K.;Theisel, H.;Westermann, R.",37606419000;37587634700;37266875400;37444424000,,"Ferstl, F.;Burger, K.;Theisel, H.;Westermann, R.",ferstl_vis_10,5290738;4376209;235211;4658156;964506;4376174;398875;5290756;5290737;4015480;4376175;4658155;1532780,
SciVis,2010,,T,"Daniels II, J.;Anderson, E.W.;Nonato, L.G.;Silva, C.T.",37602531100;37592852700;37590974800;37275249200,,"Daniels II, J.;Anderson, E.W.;Nonato, L.G.;Silva, C.T.",daniels_vis_10,5290742;398846;4376210;175794;745333;235211;4658163;5290738;809917;663910;745296;175771;885690;885689,
SciVis,2010,,T,"Matkovic, K.;Gracanin, D.;Jelovic, M.;Ammer, A.;Lez, A.;Hauser, H.",38220979200;37272650400;38230314200;38230294200;38227888900;37274158800,,"Matkovic, K.;Gracanin, D.;Jelovic, M.;Ammer, A.;Lez, A.;Hauser, H.",matkovic_vis_10,5290748;1173149;528685;1173157,
